antecedent_product_id,antecedent_label_en,consequent_product_id,consequent_label_en,pair_count,antecedent_count,consequent_count,support,confidence,lift,chi_square,p_value,q_bh,phi,retained
P0094,Product P0094,P0149,"Beck's draught beer, 0.4 L",187,1003,5044,0.00600186153994287,0.1864406779661017,1.1516519039234399,4.603897860976486,0.03189935141521449,0.034629047158207964,0.012155841338207702,True
P0027,Product P0027,P0058,Product P0058,187,1375,2522,0.00600186153994287,0.136,1.6801554321966692,58.60959359301857,1.9227662622238495e-14,3.1403263354584126e-14,0.043371709257815666,True
P0050,Product P0050,P0599,Product P0599,187,1560,2260,0.00600186153994287,0.11987179487179488,1.652586510097572,54.69711316048017,1.4061268873851372e-13,2.2233107741118619e-13,0.04189907021186977,True
P0157,Product P0157,P0165,"Honey lemonade, 500 ml",186,519,3686,0.005969766023686491,0.3583815028901734,3.0293251452927654,291.63974897424345,2.1841037747500576e-65,1.4529617184465323e-64,0.0967487896782648,True
P0160,Product P0160,P0095,Product P0095,186,735,3929,0.005969766023686491,0.2530612244897959,2.0067774424608227,110.10028696088447,9.315658373591627e-26,2.2142447245290773e-25,0.05944514740485601,True
P0160,Product P0160,P0072,"French fries, 180 g",186,735,5580,0.005969766023686491,0.2530612244897959,1.4130158730158728,28.01388183231404,1.204482992717116e-07,1.5551372130820987e-07,0.029985329742280895,True
P0074,Product P0074,P0095,Product P0095,186,805,3929,0.005969766023686491,0.231055900621118,1.8322750561598817,82.59699464367466,1.0060992608950103e-19,1.956603018959815e-19,0.05148779646007497,True
P0576,Product P0576,P0070,"Caru' cu Flori potatoes, 180 g",186,1175,4003,0.005969766023686491,0.15829787234042553,1.2320976289059797,9.696747458696303,0.0018459445552749959,0.002106616642055461,0.017641488477296602,True
P0050,Product P0050,P0009,"Borsec sparkling mineral water, 750 ml",186,1560,3139,0.005969766023686491,0.11923076923076924,1.183457495037616,6.192380629641765,0.012830147767980006,0.014225295950067263,0.014097788945943034,True
P0159,Product P0159,P0058,Product P0058,186,1626,2522,0.005969766023686491,0.11439114391143912,1.4131978076323188,25.7965681771014,3.793623983783141e-07,4.846421272022724e-07,0.028774192834672994,True
P0150,Product P0150,P0165,"Honey lemonade, 500 ml",185,1131,3686,0.005937670507430112,0.16357206012378425,1.382640986781537,23.05603361427013,1.573479419804957e-06,1.9663986792751526e-06,0.027202854660392305,True
P0570,Product P0570,P0613,Product P0613,185,1256,1844,0.005937670507430112,0.14729299363057324,2.4887244048523702,182.468887912499,1.4008180805161972e-41,5.251864349976533e-41,0.0765273360197453,True
P0159,Product P0159,P0082,"Tripe soup, 300/100 g",185,1626,2454,0.005937670507430112,0.11377613776137761,1.4445489503794793,28.98574503184854,7.291287465467679e-08,9.492595017691214e-08,0.03050102376762051,True
P0613,Product P0613,P0570,Product P0570,185,1844,1256,0.005937670507430112,0.10032537960954446,2.4887244048523702,182.468887912499,1.4008180805161972e-41,5.251864349976533e-41,0.0765273360197453,True
P0148,Product P0148,P0149,"Beck's draught beer, 0.4 L",184,461,5044,0.005905574991173733,0.39913232104121477,2.4654571226568454,194.10615855732289,4.0373307058631063e-44,1.613453406628809e-43,0.07892995228327351,True
P0140,Product P0140,P0149,"Beck's draught beer, 0.4 L",184,931,5044,0.005905574991173733,0.19763694951664876,1.2208117438719714,9.038311015398264,0.002643797818569145,0.003004566062561393,0.017032006873088215,True
P0150,Product P0150,P0095,Product P0095,184,1131,3929,0.005905574991173733,0.16268788682581786,1.290116184737085,14.253809848695377,0.00015973712566551875,0.00018840346389306049,0.021388861253328503,True
P0572,"Medium Capricciosa pizza, 550 g",P0537,Product P0537,184,1605,1610,0.005905574991173733,0.1146417445482866,2.218566978193146,136.91627874338897,1.2577789143596094e-31,3.518555886067523e-31,0.06629026059815542,True
P0537,Product P0537,P0572,"Medium Capricciosa pizza, 550 g",184,1610,1605,0.005905574991173733,0.11428571428571428,2.218566978193146,136.91627874338897,1.2577789143596094e-31,3.518555886067523e-31,0.06629026059815542,True
P0159,Product P0159,P0076,"Grilled pork neck, 150 g",184,1626,2088,0.005905574991173733,0.11316113161131611,1.6885830352556397,58.42666020380747,2.1101210184995644e-14,3.44116895543053e-14,0.043303970053301506,True
P0594,Product P0594,P0071,Product P0071,183,850,1212,0.005873479474917354,0.21529411764705883,5.534586488060571,727.2526168830778,3.544892354449625e-160,7.583289330793218e-159,0.1527794102216165,True
P0063,Product P0063,P0009,"Borsec sparkling mineral water, 750 ml",183,1031,3139,0.005873479474917354,0.17749757516973813,1.7618005573633417,69.32814574964716,8.337131579085821e-17,1.4935649511958341e-16,0.04717120550645714,True
P0627,"Chicken breast strips, 200 g",P0007,Product P0007,183,1085,2157,0.005873479474917354,0.16866359447004609,2.4362779846561082,172.48534998887357,2.1201360364414753e-39,7.534424807028174e-39,0.07440434365381574,True
P0071,Product P0071,P0594,Product P0594,183,1212,850,0.005873479474917354,0.15099009900990099,5.534586488060571,727.2526168830778,3.544892354449625e-160,7.583289330793218e-159,0.1527794102216165,True
P0537,Product P0537,P0159,Product P0159,183,1610,1626,0.005873479474917354,0.11366459627329192,2.1780121931654097,129.72093705780352,4.716346754482338e-30,1.2736471062228292e-29,0.06452488236433637,True
P0159,Product P0159,P0537,Product P0537,183,1626,1610,0.005873479474917354,0.11254612546125461,2.1780121931654097,129.72093705780352,4.716346754482338e-30,1.2736471062228292e-29,0.06452488236433637,True
P0086,Product P0086,P0018,"Hot pepper, 1 pc.",182,361,2461,0.005841383958660975,0.5041551246537396,6.382755472912055,907.5448103142267,2.247383542810956e-199,5.980232793187203e-198,0.1706696200641246,True
P0153,Product P0153,P0072,"French fries, 180 g",182,616,5580,0.005841383958660975,0.29545454545454547,1.6497271098077548,57.876154191889924,2.7915064318363197e-14,4.525309832293351e-14,0.04309947850870704,True
P0084,Product P0084,P0018,"Hot pepper, 1 pc.",182,661,2461,0.005841383958660975,0.2753403933434191,3.4858921720442537,357.90604892520633,8.045247852823477e-80,6.55027269211225e-79,0.10717825997624393,True
P0074,Product P0074,P0165,"Honey lemonade, 500 ml",182,805,3686,0.005841383958660975,0.22608695652173913,1.9110665502842719,92.0333576786922,8.522767685815278e-22,1.741262087120687e-21,0.05434940779351333,True
P0142,Product P0142,P0599,Product P0599,182,813,2260,0.005841383958660975,0.22386223862238622,3.0862282162644634,284.1532720113786,9.344359623029703e-64,5.859020890072073e-63,0.09549893172776583,True
P0094,Product P0094,P0011,Product P0011,182,1003,1889,0.005841383958660975,0.1814556331006979,2.992913266552909,265.66071966712764,1.00153105158723e-59,5.938425963487326e-59,0.09233914633977094,True
P0092,Product P0092,P0072,"French fries, 180 g",180,471,5580,0.005777192926148217,0.3821656050955414,2.133894938702828,134.14252895044106,5.085075795191561e-31,1.4009640637762608e-30,0.06561534666982008,True
P0074,Product P0074,P0009,"Borsec sparkling mineral water, 750 ml",180,805,3139,0.005777192926148217,0.2236024844720497,2.2194274000304723,137.6671381442319,8.617600682006551e-32,2.42314493403844e-31,0.06647178251165953,True
P0063,Product P0063,P0011,Product P0011,180,1031,1889,0.005777192926148217,0.17458777885548013,2.879635482159975,243.14145357882688,8.123563409537298e-55,4.387528554359005e-54,0.08833883900040149,True
P0627,"Chicken breast strips, 200 g",P0613,Product P0613,180,1085,1844,0.005777192926148217,0.16589861751152074,2.8030928556434116,229.91107583611398,6.233550440747617e-52,3.105389740116735e-51,0.0859017733927512,True
P0570,Product P0570,P0152,"Stella Artois draught beer, 0.4 L",180,1256,2832,0.005777192926148217,0.14331210191082802,1.5766861437979054,43.51729823693203,4.202282459540323e-11,6.137470098204139e-11,0.03737258558083913,True
P0592,Product P0592,P0165,"Honey lemonade, 500 ml",179,565,3686,0.005745097409891838,0.3168141592920354,2.6779649378898394,217.39163905003463,3.3523452175637557e-49,1.576469238087094e-48,0.08353021540216007,True
P0597,"Assorted pickled vegetables, 180 g",P0011,Product P0011,179,971,1889,0.005745097409891838,0.184346035015448,3.0405873017344165,269.3509847114807,1.5716647923919334e-60,9.473404908837565e-60,0.09297827116310034,True
P0089,Product P0089,P0567,"Fried Romanian cheese doughnuts, 180 g",179,1128,2807,0.005745097409891838,0.15868794326241134,1.7613965971595833,67.17923847173287,2.4791117079884286e-16,4.3624368926054446e-16,0.04643438747803898,True
P0157,Product P0157,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",178,519,5898,0.005713001893635459,0.34296724470134876,1.811771862183778,81.21180868945099,2.02776684473719e-19,3.9155639426695123e-19,0.051054235142661906,True
P0592,Product P0592,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",178,565,5898,0.005713001893635459,0.31504424778761064,1.6642647725192579,59.28806408253995,1.3620015530930925e-14,2.2378670096755483e-14,0.043622024535438515,True
P0142,Product P0142,P0070,"Caru' cu Flori potatoes, 180 g",178,813,4003,0.005713001893635459,0.21894218942189422,1.704117360933789,61.011995805588306,5.672809602347417e-15,9.434504994147915e-15,0.04425168362008824,True
P0601,Cornflake-crusted pike-perch with potatoes and sauce,P0082,"Tripe soup, 300/100 g",178,952,2454,0.005713001893635459,0.1869747899159664,2.3739093436885756,158.4809858784683,2.4296529060374924e-36,7.912690508916131e-36,0.07131990646789539,True
P0027,Product P0027,P0009,"Borsec sparkling mineral water, 750 ml",178,1375,3139,0.005713001893635459,0.12945454545454546,1.2849363723247125,13.084418892957348,0.00029776219227229344,0.0003485606778638113,0.020492710393800642,True
P0525,Product P0525,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",177,590,5898,0.0056809063773790806,0.3,1.5847914547304174,48.02257903986645,4.2133907685202695e-12,6.366771923068717e-12,0.03925951434044082,True
P0083,Product P0083,P0072,"French fries, 180 g",177,614,5580,0.0056809063773790806,0.28827361563517917,1.6096310111729888,50.784480075096575,1.0308562118120096e-12,1.5840339818125387e-12,0.04037269009890246,True
P0084,Product P0084,P0072,"French fries, 180 g",177,661,5580,0.0056809063773790806,0.26777609682299547,1.4951791843573603,36.126307194179354,1.8493331815771062e-09,2.5351409023087404e-09,0.03405132126414075,True
P0160,Product P0160,P0165,"Honey lemonade, 500 ml",177,735,3686,0.0056809063773790806,0.24081632653061225,2.0355708859778314,108.31677918706286,2.290770286890268e-25,5.363155328320348e-25,0.058961707465413425,True
P0597,"Assorted pickled vegetables, 180 g",P0537,Product P0537,177,971,1610,0.0056809063773790806,0.1822863027806385,3.527636233376618,348.9079980667685,7.327225257543265e-78,5.877943202926252e-77,0.10582240936556216,True
P0063,Product P0063,P0007,Product P0007,177,1031,2157,0.0056809063773790806,0.1716779825412221,2.4798196115145377,173.67708934686686,1.1644006887324818e-39,4.16511852920373e-39,0.074660939215181,True
P0627,"Chicken breast strips, 200 g",P0082,"Tripe soup, 300/100 g",177,1085,2454,0.0056809063773790806,0.1631336405529954,2.0712122407129905,110.28625270928174,8.48147737213335e-26,2.0292306607450625e-25,0.0594953293686645,True
P0537,Product P0537,P0597,"Assorted pickled vegetables, 180 g",177,1610,971,0.0056809063773790806,0.10993788819875776,3.527636233376618,348.9079980667685,7.327225257543265e-78,5.877943202926252e-77,0.10582240936556216,True
P0600,Product P0600,P0076,"Grilled pork neck, 150 g",176,540,2088,0.0056488108611227016,0.32592592592592595,4.863445437774939,589.1647145675704,3.8071100312478436e-130,6.199338871778206e-129,0.13751198374719326,True
P0071,Product P0071,P0058,Product P0058,176,1212,2522,0.0056488108611227016,0.14521452145214522,1.7939924047916291,70.0187780988897,5.874258375483739e-17,1.0593084111822742e-16,0.04740557805495791,True
P0594,Product P0594,P0570,Product P0570,175,850,1256,0.0056167153448663226,0.20588235294117646,5.107226489321843,619.202700925946,1.11472303891717e-136,1.9304171991406867e-135,0.14097386407970264,True
P0089,Product P0089,P0599,Product P0599,175,1128,2260,0.0056167153448663226,0.1551418439716312,2.1388293949664225,118.71261783268524,1.2105698231628313e-27,3.0292010941987362e-27,0.06172635381655274,True
P0048,Product P0048,P0567,"Fried Romanian cheese doughnuts, 180 g",175,1234,2807,0.0056167153448663226,0.14181523500810372,1.5741137431946874,41.93251366491026,9.447851020555414e-11,1.3616387666348688e-10,0.0366857693663764,True
P0570,Product P0570,P0594,Product P0594,175,1256,850,0.0056167153448663226,0.1393312101910828,5.107226489321843,619.202700925946,1.11472303891717e-136,1.9304171991406867e-135,0.14097386407970264,True
P0148,Product P0148,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",174,461,5898,0.0055846198286099435,0.3774403470715835,1.9938807890317611,107.9274661248966,2.7879683604261956e-25,6.499302310309785e-25,0.05885565175513233,True
P0699,Product P0699,P0072,"French fries, 180 g",173,354,5580,0.0055525243123535645,0.4887005649717514,2.7287533159184334,233.46217553114045,1.0479095322696214e-52,5.342379905168958e-52,0.08656263079417886,True
P0057,Product P0057,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",173,647,5898,0.0055525243123535645,0.26738794435857804,1.4125137643913561,26.253258280660756,2.994491714251891e-07,3.8390017159210496e-07,0.029027777695336297,True
P0056,Product P0056,P0009,"Borsec sparkling mineral water, 750 ml",173,937,3139,0.0055525243123535645,0.18463180362860193,1.8326132862874642,75.03115355679374,4.6334484853929474e-18,8.670827268548381e-18,0.04907304360559819,True
P0089,Product P0089,P0076,"Grilled pork neck, 150 g",173,1128,2088,0.0055525243123535645,0.15336879432624115,2.2885591593978427,139.58314879298857,3.2837524202706994e-32,9.329619506550347e-32,0.0669327514838732,True
P0015,Product P0015,P0599,Product P0599,173,1453,2260,0.0055525243123535645,0.11906400550584996,1.641450097144145,49.04421008103387,2.5025784888341312e-12,3.818619764081171e-12,0.03967491955804181,True
P0525,Product P0525,P0072,"French fries, 180 g",172,590,5580,0.0055204287960971855,0.29152542372881357,1.6277881052183951,51.70893463601606,6.436915980458732e-13,9.975391100398404e-13,0.040738494721949306,True
P0087,Product P0087,P0072,"French fries, 180 g",172,654,5580,0.0055204287960971855,0.26299694189602446,1.4684938563896837,31.98771541634299,1.551506266263467e-08,2.07184006914742e-08,0.03204157050067398,True
P0071,Product P0071,P0007,Product P0007,172,1212,2157,0.0055204287960971855,0.1419141914191419,2.049893584629673,103.38955066256572,2.75323027475458e-24,6.218994264507758e-24,0.05760504321697968,True
P0570,Product P0570,P0007,Product P0007,172,1256,2157,0.0055204287960971855,0.13694267515923567,1.9780820259324552,93.12413761519238,4.9115074014019355e-22,1.0148588210093771e-21,0.05467053386139265,True
P0029,Product P0029,P0165,"Honey lemonade, 500 ml",171,906,3686,0.0054883332798408065,0.18874172185430463,1.595394961425548,44.3849023266926,2.6975947513975653e-11,3.982511331224281e-11,0.03774329548627353,True
P0601,Cornflake-crusted pike-perch with potatoes and sauce,P0011,Product P0011,171,952,1889,0.0054883332798408065,0.1796218487394958,2.9626669884470465,244.14390675068344,4.911118142547087e-55,2.6656865141884936e-54,0.08852075874060521,True
P0050,Product P0050,P0567,"Fried Romanian cheese doughnuts, 180 g",171,1560,2807,0.0054883332798408065,0.10961538461538461,1.216703433723384,7.635781199165116,0.005722159695754911,0.006449252301723768,0.01565485035405823,True
P0600,Product P0600,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",170,540,5898,0.0054562377635844275,0.3148148148148148,1.6630527611368573,56.41200699296494,5.877039363264229e-14,9.457005819057925e-14,0.042550822406831,True
P0594,Product P0594,P0009,"Borsec sparkling mineral water, 750 ml",170,850,3139,0.0054562377635844275,0.2,1.9851545078050334,95.01550776710293,1.888996397200067e-22,3.970896087370468e-22,0.055222927975136886,True
P0621,Product P0621,P0070,"Caru' cu Flori potatoes, 180 g",169,633,4003,0.0054241422473280485,0.2669826224328594,2.0780358648864854,110.69706211283815,6.894011690096712e-26,1.660345861787089e-25,0.059606034565100795,True
P0074,Product P0074,P0567,"Fried Romanian cheese doughnuts, 180 g",169,805,2807,0.0054241422473280485,0.20993788819875778,2.3302582054181316,144.78562441587783,2.392373647231321e-33,6.987837807676423e-33,0.0681686831479807,True
P0166,Product P0166,P0007,Product P0007,169,995,2157,0.0054241422473280485,0.16984924623115577,2.4534042488753456,161.48923513493372,5.349060685379585e-37,1.7901304318248857e-36,0.07199361340774245,True
P0094,Product P0094,P0613,Product P0613,169,1003,1844,0.0054241422473280485,0.16849451645064806,2.846954256536248,222.39476719553795,2.7166666537336106e-50,1.311452796116535e-49,0.08448594478289277,True
P0015,Product P0015,P0018,"Hot pepper, 1 pc.",169,1453,2461,0.0054241422473280485,0.11631108052305575,1.4725332530909585,29.185108658365685,6.578285265563858e-08,8.584819646806422e-08,0.03060573687054051,True
P0594,Product P0594,P0011,Product P0011,168,850,1889,0.0053920467310716695,0.1976470588235294,3.259973219568399,288.05612109517733,1.3186051430937275e-64,8.46234241832504e-64,0.09615253463824933,True
P0020,Product P0020,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",167,572,5898,0.0053599512148152905,0.291958041958042,1.5423087001164317,40.01519495174675,2.5199497336080866e-10,3.584439581964045e-10,0.035837247942273165,True
P0056,Product P0056,P0011,Product P0011,167,937,1889,0.0053599512148152905,0.17822838847385272,2.939683377278893,234.58560822306904,5.961283655569525e-53,3.0823509328086975e-52,0.08677065288584651,True
P0627,"Chicken breast strips, 200 g",P0159,Product P0159,167,1085,1626,0.0053599512148152905,0.15391705069124423,2.9493195254533195,235.19685671180602,4.385796758530922e-53,2.2785258397891597e-52,0.08688362640937018,True
P0572,"Medium Capricciosa pizza, 550 g",P0082,"Tripe soup, 300/100 g",167,1605,2454,0.0053599512148152905,0.10404984423676013,1.321059900931025,14.912937407082184,0.00011258821634030205,0.00013409797382889688,0.021877806676615656,True
P0159,Product P0159,P0627,"Chicken breast strips, 200 g",167,1626,1085,0.0053599512148152905,0.1027060270602706,2.9493195254533195,235.19685671180602,4.385796758530922e-53,2.2785258397891597e-52,0.08688362640937018,True
P0159,Product P0159,P0599,Product P0599,167,1626,2260,0.0053599512148152905,0.1027060270602706,1.4159343739455095,23.211506550454338,1.4512637973530614e-06,1.815744040036915e-06,0.02729441858375361,True
P0101,Product P0101,P0599,Product P0599,166,500,2260,0.0053278556985589115,0.332,4.577046017699115,508.5114315482548,1.3368585445651576e-112,1.6574007637733942e-111,0.12775342233306927,True
P0056,Product P0056,P0076,"Grilled pork neck, 150 g",166,937,2088,0.0053278556985589115,0.17716115261472787,2.6435871800848063,187.45052359750045,1.145106778980125e-42,4.383549108306373e-42,0.07756494909036123,True
P0597,"Assorted pickled vegetables, 180 g",P0570,Product P0570,166,971,1256,0.0053278556985589115,0.1709577754891864,4.240868957736131,442.17701635395275,3.636186786315068e-98,4.0071512968381206e-97,0.11912975957578965,True
P0570,Product P0570,P0597,"Assorted pickled vegetables, 180 g",166,1256,971,0.0053278556985589115,0.1321656050955414,4.240868957736131,442.17701635395275,3.636186786315068e-98,4.0071512968381206e-97,0.11912975957578965,True
P0050,Product P0050,P0076,"Grilled pork neck, 150 g",166,1560,2088,0.0053278556985589115,0.1064102564102564,1.5878469152176047,40.76255799049532,1.7189523623672605e-10,2.461124707798794e-10,0.036170365530853205,True
P0116,Product P0116,P0072,"French fries, 180 g",165,418,5580,0.0052957601823025325,0.39473684210526316,2.2040888511601584,134.01204886321472,5.430491049029984e-31,1.4923591270759982e-30,0.06558342696779394,True
P0614,Product P0614,P0149,"Beck's draught beer, 0.4 L",165,845,5044,0.0052957601823025325,0.1952662721893491,1.2061679703813544,7.131131601578632,0.007575690209232587,0.008503166685465795,0.015128692945685853,True
P0029,Product P0029,P0070,"Caru' cu Flori potatoes, 180 g",165,906,4003,0.0052957601823025325,0.18211920529801323,1.4175088882013986,23.978793283813918,9.740265253859413e-07,1.2270934632748984e-06,0.027741877183222494,True
P0569,Product P0569,P0007,Product P0007,165,998,2157,0.0052957601823025325,0.1653306613226453,2.3881351019145387,147.76951854489107,5.327378121737139e-34,1.575113693987864e-33,0.06886754667225228,True
P0094,Product P0094,P0007,Product P0007,165,1003,2157,0.0052957601823025325,0.16450648055832504,2.376230141286849,145.9976665214377,1.2997243683598013e-33,3.832430502379846e-33,0.06845341831663486,True
P0576,Product P0576,P0007,Product P0007,165,1175,2157,0.0052957601823025325,0.14042553191489363,2.028390495072944,96.05083757247412,1.119710263518812e-22,2.3766612791809807e-22,0.05552297919552012,True
P0156,Product P0156,P0011,Product P0011,165,1346,1889,0.0052957601823025325,0.1225854383358098,2.0219134474477642,94.81810893056173,2.0870761458710133e-22,4.378846298356299e-22,0.05516553413663242,True
P0159,Product P0159,P0018,"Hot pepper, 1 pc.",165,1626,2461,0.0052957601823025325,0.1014760147601476,1.2847168597651033,11.926544750803592,0.0005533972061241188,0.0006429780105233372,0.019564984306966567,True
P0066,Product P0066,P0072,"French fries, 180 g",164,422,5580,0.0052636646660461535,0.3886255924170616,2.169965516655625,127.75137597579007,1.2722223184005127e-29,3.385352559451121e-29,0.06403316612823197,True
P0056,Product P0056,P0599,Product P0599,164,937,2260,0.0052636646660461535,0.17502668089647813,2.412967387916623,150.8414584316185,1.1351160447884504e-34,3.440032235733887e-34,0.06957969877218445,True
P0156,Product P0156,P0009,"Borsec sparkling mineral water, 750 ml",164,1346,3139,0.0052636646660461535,0.12184249628528974,1.2093809037148051,6.9095931219894355,0.008573449827767858,0.009603320084286174,0.014891842007346718,True
P0020,Product P0020,P0599,Product P0599,163,572,2260,0.0052315691497897745,0.28496503496503495,3.9286086700909713,390.8602873619553,5.377645677249215e-87,5.057768477481805e-86,0.11200385130431273,True
P0089,Product P0089,P0613,Product P0613,163,1128,1844,0.0052315691497897745,0.14450354609929078,2.441592725496531,153.006428170882,3.8182823413114923e-35,1.1767644164889374e-34,0.07007724525613879,True
P0570,Product P0570,P0537,Product P0537,163,1256,1610,0.0052315691497897745,0.12977707006369427,2.5114684297978402,162.91842595962774,2.6064071754803447e-37,8.803684917798936e-37,0.07231148587085531,True
P0570,Product P0570,P0058,Product P0058,163,1256,2522,0.0052315691497897745,0.12977707006369427,1.6032768326623799,41.95084864258789,9.359675346823632e-11,1.350715053357749e-10,0.036693788910074056,True
P0537,Product P0537,P0570,Product P0570,163,1610,1256,0.0052315691497897745,0.10124223602484472,2.5114684297978402,162.91842595962774,2.6064071754803447e-37,8.803684917798936e-37,0.07231148587085531,True
P0579,Product P0579,P0095,Product P0095,162,601,3929,0.0051994736335333955,0.26955074875207985,2.1375394957670024,114.42814581342348,1.0500299482149966e-26,2.5743430865226096e-26,0.06060223109871482,True
P0578,Product P0578,P0072,"French fries, 180 g",162,615,5580,0.0051994736335333955,0.2634146341463415,1.4708261211644373,30.341634412282154,3.622659748728451e-08,4.756103232085127e-08,0.03120625611194829,True
P0482,Product P0482,P0159,Product P0159,162,713,1626,0.0051994736335333955,0.22720897615708274,4.353720830335933,451.89720498187125,2.7876175551887744e-100,3.1353512914545907e-99,0.12043203099137652,True
P0697,Product P0697,P0009,"Borsec sparkling mineral water, 750 ml",162,811,3139,0.0051994736335333955,0.1997533908754624,1.982706721728825,90.0901008444091,2.2755741837382015e-21,4.6318123777208544e-21,0.05377256081116608,True
P0142,Product P0142,P0597,"Assorted pickled vegetables, 180 g",162,813,971,0.0051994736335333955,0.1992619926199262,6.393826883685933,781.2337905609044,6.489828982743601e-172,1.475084045869431e-170,0.15834804016779014,True
P0594,Product P0594,P0567,"Fried Romanian cheese doughnuts, 180 g",162,850,2807,0.0051994736335333955,0.19058823529411764,2.1154818835264777,107.65792453726124,3.194121300428925e-25,7.430248057074535e-25,0.058782111795287605,True
P0597,"Assorted pickled vegetables, 180 g",P0142,Product P0142,162,971,813,0.0051994736335333955,0.16683831101956745,6.393826883685933,781.2337905609044,6.489828982743601e-172,1.475084045869431e-170,0.15834804016779014,True
P0088,Product P0088,P0018,"Hot pepper, 1 pc.",161,433,2461,0.0051673781172770165,0.371824480369515,4.707409725669638,517.6034876997358,1.4058441220127745e-114,1.8704584598974842e-113,0.12889046184192735,True
P0049,Product P0049,P0095,Product P0095,161,831,3929,0.0051673781172770165,0.19374247894103488,1.5363793373290469,35.44474800792212,2.623889355291899e-09,3.560526475899828e-09,0.03372858558984532,True
P0597,"Assorted pickled vegetables, 180 g",P0058,Product P0058,161,971,2522,0.0051673781172770165,0.16580844490216273,2.0484114662239032,97.02434407999507,6.848016670570001e-23,1.4707059424393447e-22,0.05580364157189018,True
P0050,Product P0050,P0011,Product P0011,161,1560,1889,0.0051673781172770165,0.1032051282051282,1.7022563152393753,52.271234679885566,4.834038033452632e-13,7.534193563566889e-13,0.04095939773006029,True
P0614,Product P0614,P0576,Product P0576,160,845,1175,0.0051352826010206375,0.1893491124260355,5.020893868815309,550.3262616859784,1.06909177716477e-121,1.5147780894633299e-120,0.1329022403056269,True
P0576,Product P0576,P0614,Product P0614,160,1175,845,0.0051352826010206375,0.13617021276595745,5.020893868815309,550.3262616859784,1.06909177716477e-121,1.5147780894633299e-120,0.1329022403056269,True
P0576,Product P0576,P0009,"Borsec sparkling mineral water, 750 ml",160,1175,3139,0.0051352826010206375,0.13617021276595745,1.3515945585055544,16.911081241621684,3.9172235714888774e-05,4.75912128785564e-05,0.023297422237308026,True
P0048,Product P0048,P0076,"Grilled pork neck, 150 g",160,1234,2088,0.0051352826010206375,0.12965964343598055,1.9347727540875699,80.6451315733792,2.7011920220181193e-19,5.206714657282276e-19,0.050875801039504176,True
P0160,Product P0160,P0149,"Beck's draught beer, 0.4 L",159,735,5044,0.0051031870847642585,0.2163265306122449,1.336258071825082,16.440648988665025,5.0197178641029094e-05,6.0782599220158426e-05,0.022971093071099576,True
P0614,Product P0614,P0567,"Fried Romanian cheese doughnuts, 180 g",159,845,2807,0.0051031870847642585,0.1881656804733728,2.088592129144594,101.91015924155963,5.809779927072627e-24,1.2962106135861424e-23,0.057191425691511207,True
P0576,Product P0576,P0567,"Fried Romanian cheese doughnuts, 180 g",159,1175,2807,0.0051031870847642585,0.13531914893617022,1.5020088077678142,30.468068571125873,3.394073163796609e-08,4.466747673947045e-08,0.031271207046179715,True
P0593,Product P0593,P0072,"French fries, 180 g",158,300,5580,0.0050710915685078795,0.5266666666666666,2.9407443249701317,248.91119725261893,4.485496569187123e-56,2.5095778240939233e-55,0.08938083339181944,True
P0142,Product P0142,P0567,"Fried Romanian cheese doughnuts, 180 g",158,813,2807,0.0050710915685078795,0.1943419434194342,2.1571471076306774,110.67253248332071,6.979846112891784e-26,1.6773154425473428e-25,0.05959943007657918,True
P0094,Product P0094,P0076,"Grilled pork neck, 150 g",157,1003,2088,0.0050389960522515004,0.15653040877367896,2.335736564253599,132.81700053335433,9.914196364958107e-31,2.7040970585423238e-30,0.06529035303734979,True
P0627,"Chicken breast strips, 200 g",P0018,"Hot pepper, 1 pc.",157,1085,2461,0.0050389960522515004,0.1447004608294931,1.8319513441952529,66.72816243151532,3.1165077808594567e-16,5.448894213009082e-16,0.04627823270263242,True
P0629,Product P0629,P0072,"French fries, 180 g",156,260,5580,0.0050069005359951214,0.6,3.3502150537634408,315.94571692728556,1.1066982647651537e-70,8.213658550059746e-70,0.1006997561753404,True
P0127,Product P0127,P0072,"French fries, 180 g",156,363,5580,0.0050069005359951214,0.4297520661157025,2.3996030688112797,156.96055348285643,5.221190224008954e-36,1.6704746435172345e-35,0.07097696806654438,True
P0091,Product P0091,P0076,"Grilled pork neck, 150 g",156,606,2088,0.0050069005359951214,0.25742574257425743,3.8412901634991083,358.37227718280593,6.368220924245905e-80,5.263431082085062e-79,0.10724804542813964,True
P0578,Product P0578,P0165,"Honey lemonade, 500 ml",156,615,3686,0.0050069005359951214,0.25365853658536586,2.1441234466604024,110.19449798485921,8.883280762894706e-26,2.1207131974437905e-25,0.05947057508916969,True
P0697,Product P0697,P0149,"Beck's draught beer, 0.4 L",156,811,5044,0.0050069005359951214,0.19235511713933415,1.1881856432811726,5.695951990052957,0.017004086389911355,0.018682233888613585,0.01352089197103131,True
