antecedent_product_id,antecedent_label_en,consequent_product_id,consequent_label_en,pair_count,antecedent_count,consequent_count,support,antecedent_support,consequent_support,confidence,lift,leverage,conviction,phi,chi_square,p_value,q_value_bh,temporal_presence_ratio,monthly_support_cv,temporal_stability,pair_basket_value_mean,pair_revenue,pair_baskets,pair_basket_value_uplift_pct,pair_revenue_share,context_entropy,context_normalized_entropy,AR_score,DVS_score,CI_score,OC_score,IF_score,TS_score,CDS_baseline,CDS_empirical_4_component,CDS_baseline_reconstructed
P0089,Product P0089,P0082,"Tripe soup, 300/100 g",298,1128,2454,0.0095644638444009,0.0362037423371955,0.078762396893154,0.264184397163121,3.35419448346021,0.0067129703214212,1.25199520036689,0.133413594784614,554.569277875864,1.27642096787835e-122,1.83233588941485e-121,0.884615384615385,0.527647106097821,0.579070507242357,386.362248322148,115135.95,298,1.64105685388519,0.0252602927899922,1.28552088896335,0.927307305733302,0.134651948124711,0.82991711859117,0.285258049213371,0.5,0.5,0.712751898166556,47.1240613002506,45.89151614321514,47.124061300250595
P0076,"Grilled pork neck, 150 g",P0095,Product P0095,482,2088,3929,0.0154700388355747,0.0670154379433193,0.126103283371313,0.230842911877395,1.83058605379587,0.0070191720743556,1.13617456059819,0.0845605851026166,222.787896470607,2.2299199409722997e-50,1.08126340248924e-49,1.0,0.450571344965748,0.689383533923051,482.949045643154,232781.44,482,2.30129533258554,0.0510711670027997,1.36094926555424,0.845605322852093,0.109421870114019,0.628073317508425,0.436601553723899,0.5,0.5,0.863987923651531,47.1218140634422,45.88830580491739,47.121814063442166
P0599,Product P0599,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",854,2260,5898,0.0274095708829477,0.0725358667394165,0.189299354880123,0.37787610619469,1.99618274681383,0.0136785781035055,1.30311767992242,0.13462048908445,564.648218666201,8.193746490402959e-125,1.19191698947062e-123,0.961538461538462,0.535150375095343,0.626348061491203,356.99200234192,304871.17,854,1.44029063052038,0.0668873190122415,1.35974486859767,0.844856988947903,0.211570458770599,0.626224567277718,0.379499996249074,0.5,0.5,0.777568081843049,47.1215812643783,45.88797323482616,47.121581264378314
P0165,"Honey lemonade, 500 ml",P0072,"French fries, 180 g",1161,3686,5580,0.037262894373656,0.118304072921013,0.179092980710595,0.314975583288117,1.75872656783295,0.0160754653240282,1.19836169231713,0.129812950322585,525.039134340287,3.39017054624526e-116,4.56626674809084e-115,0.961538461538462,0.673558424815484,0.574547292332788,364.227760551249,422868.43,1161,1.48975211102163,0.092775369929586,1.3319308997761,0.82757519845031,0.210440394577053,0.583530104297283,0.458748314766784,0.5,0.5,0.706550699034219,47.1198832631646,45.885547518806554,47.11988326316459
P0097,Product P0097,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",213,697,5898,0.0068363449626087,0.0223705748306962,0.189299354880123,0.305595408895265,1.61434997540688,0.0026016095788604,1.16747592902594,0.0449067465952318,62.831701277513,2.25145683942456e-15,3.8320427641375906e-15,0.692307692307692,0.520085628821709,0.455439929949429,399.286948356807,85048.12,213,1.72940624039794,0.0186591626024573,1.35722481602084,0.979030755722348,0.0986766094358927,0.957699301871616,0.277004218287072,0.5,0.5,0.543257889156033,47.100181483452,45.85740211921706,47.10018148345194
P0050,Product P0050,P0095,Product P0095,246,1560,3929,0.0078954969990692,0.0500690053599512,0.126103283371313,0.157692307692308,1.25050120406445,0.0015816310280435,1.03750295124867,0.0218464771096474,14.8702565894229,0.0001151646111585,0.0001370170019345,0.961538461538462,0.428691152677227,0.673020519331021,461.362398373984,113495.15,246,2.15373546365366,0.0249003088891357,1.26893867268611,0.915345765138237,0.0373833236918521,0.800366271287699,0.344936955544796,0.5,0.5,0.841554695534109,47.069277965828,45.81325423689718,47.06927796582802
P0597,"Assorted pickled vegetables, 180 g",P0070,"Caru' cu Flori potatoes, 180 g",394,971,4003,0.0126456334050133,0.031164746284944,0.128478351574285,0.405767250257467,3.15825386367022,0.0086416381750928,1.46663348461242,0.148622734079309,688.218158223853,1.0908725183898201e-151,2.16389439556962e-150,1.0,0.395742896443613,0.716464330607037,410.569543147208,161764.4,394,1.80653068625206,0.035490358198264,1.35662803593997,0.842920391932494,0.197425584071353,0.621440226812885,0.333851689369729,0.5,0.5,0.901114926515006,47.0654992702294,45.80785610032771,47.065499270229395
P0576,Product P0576,P0072,"French fries, 180 g",276,1175,5580,0.0088583624867606,0.0377122316012453,0.179092980710595,0.234893617021277,1.31157355296271,0.0021043665200452,1.07293186614577,0.0288098845431234,25.860604352271,3.66983016578547e-07,4.69927782966191e-07,0.692307692307692,0.552088794026778,0.446049024367705,490.608876811594,135408.05,276,2.35365564908869,0.0297078973954,1.31592696452223,0.949240652944143,0.0704758249616767,0.884103198480328,0.382236288191358,0.5,0.5,0.530383224407729,47.0401384767446,45.771626395349344,47.04013847674454
P0613,Product P0613,P0095,Product P0095,450,1844,3929,0.0144429823153705,0.0591841319767628,0.126103283371313,0.244034707158351,1.93519709110022,0.0069796689496196,1.15600110865373,0.0891018282140932,247.359653843109,9.77396893325545e-56,5.4405102582559696e-55,1.0,0.344142559764694,0.743968705354483,442.9062,199307.79,450,2.02757440774317,0.043727203629503,1.36564803372564,0.848524831666384,0.11393304731673,0.635285930172036,0.383373871766416,0.5,0.5,0.938822642869244,47.0400834137961,45.7715477339944,47.04008341379608
P0009,"Borsec sparkling mineral water, 750 ml",P0599,Product P0599,468,3139,2260,0.0150207016079854,0.100747825528774,0.0725358667394165,0.149092067537432,2.05542546383353,0.0077128707611442,1.08997001658741,0.0987944393514497,304.102952225528,4.20626025112193e-68,2.96066447353163e-67,1.0,0.424552553592644,0.701974804283671,528.730790598291,247446.01,468,2.61424565788692,0.0542885055650762,1.33734583300836,0.830939685635818,0.0856235110781058,0.591842030865877,0.482774946759303,0.5,0.5,0.881250197586403,47.0173117499298,45.73901678561392,47.01731174992974
P0074,Product P0074,P0072,"French fries, 180 g",470,805,5580,0.0150848926404981,0.0258368905863851,0.179092980710595,0.583850931677019,3.26004363409693,0.0104576868930889,1.97262731500887,0.171914854960513,920.836328663832,2.89941475662965e-202,8.11092692175114e-201,1.0,0.411866072907396,0.708282477487927,339.208510638298,159428.0,470,1.31872799635044,0.0349777628874637,1.34505117650321,0.835727284731952,0.276659549957505,0.603669738903626,0.274644260658107,0.5,0.5,0.889897838342657,46.9984493738113,45.712070534016185,46.998449373811326
P0070,"Caru' cu Flori potatoes, 180 g",P0599,Product P0599,808,4003,2260,0.0259331771351542,0.128478351574285,0.0725358667394165,0.201848613539845,2.78274214692963,0.016613888546462,1.16201531312742,0.191422181321155,1141.66886143999,2.90099558349353e-250,8.79162828219844e-249,1.0,0.368270922101139,0.730849412822706,359.579207920792,290540.0,808,1.45797599459558,0.0637431268618041,1.34011535655218,0.832660487365682,0.170586062238993,0.596093251580687,0.372680146622434,0.5,0.5,0.920836465539311,46.9955538642354,45.70793409176484,46.99555386423539
P0070,"Caru' cu Flori potatoes, 180 g",P0009,"Borsec sparkling mineral water, 750 ml",639,4003,3139,0.0205090348878262,0.128478351574285,0.100747825528774,0.159630277292031,1.58445382274221,0.0075651203391956,1.07006731700604,0.0751109377575905,175.776981611983,4.05075483536592e-40,1.45853911728852e-39,1.0,0.355176827418367,0.737911082721961,446.508215962441,285318.75,639,2.05219671229472,0.0625976088569607,1.34474227106137,0.83553535098946,0.0914348805348023,0.603195568818953,0.439786391818634,0.5,0.5,0.930517814342672,46.9935149668745,45.705021381249296,46.9935149668745
P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",P0095,Product P0095,1053,5898,3929,0.0337965786179671,0.189299354880123,0.126103283371313,0.17853509664293,1.41578467958864,0.0099253084275121,1.06382721045944,0.0763213307074554,181.48782759645,2.29389964808317e-41,8.51239631312497e-41,0.961538461538462,0.50743939700242,0.637862101422123,371.48804368471,391176.91,1053,1.53938123657426,0.0858223976028723,1.35999361146299,0.845011541579847,0.130989357682475,0.626606387762347,0.444912665458626,0.5,0.5,0.793353503463906,46.983703252708,45.691004646725744,46.98370325270802
P0567,"Fried Romanian cheese doughnuts, 180 g",P0612,"Sour cream, 50 g",365,2807,2147,0.0117148634335783,0.0900921141316558,0.0689090734024457,0.130032062700392,1.8870093048701,0.0055066993278985,1.07025889883675,0.0759302811909327,179.63280464723,5.82900465219336e-41,2.14122696146227e-40,0.961538461538462,0.439240363001944,0.668087476043891,384.044109589041,140176.1,365,1.62521075034916,0.0307539854247021,1.28014497746593,0.923429405304508,0.0610165355633787,0.820336810559892,0.298956460432203,0.5,0.5,0.834791633339737,46.9541124645068,45.64873209215264,46.95411246450685
P0091,Product P0091,P0076,"Grilled pork neck, 150 g",156,606,2088,0.0050069005359951,0.0194498828513657,0.0670154379433193,0.257425742574257,3.84129016349911,0.0037034581187646,1.25641921023633,0.10724804542814,358.372277182806,6.36822092424591e-80,5.26343108208506e-79,0.692307692307692,0.497348292927204,0.46235581633067,413.097884615385,64443.27,156,1.8238136728598,0.0141385541921921,1.34186794205189,0.967953112763073,0.114612446047079,0.930332113425425,0.275365888555508,0.5,0.5,0.552739372898039,46.9336026895407,45.61943241362947,46.93360268954062
P0592,Product P0592,P0072,"French fries, 180 g",197,565,5580,0.0063228167025066,0.0181339666848541,0.179092980710595,0.348672566371681,1.9468801344879,0.0030751505568095,1.26035996168074,0.0601045834292098,112.556561494188,2.6985569198963004e-26,6.57170892769388e-26,0.653846153846154,0.689517723903604,0.387001654137994,437.185989847716,86125.64,197,1.98847276079407,0.0188955654869349,1.34891391038398,0.973035704548552,0.12063622114535,0.942888597480708,0.308347037983201,0.5,0.5,0.449430957412736,46.9317467063126,45.616781009017906,46.93174670631253
P0570,Product P0570,P0597,"Assorted pickled vegetables, 180 g",166,1256,971,0.0053278556985589,0.040311968418012,0.031164746284944,0.132165605095541,4.24086895773613,0.0040715434305648,1.11638264097808,0.11912975957579,442.177016353953,3.63618678631507e-98,4.00715129683812e-97,0.769230769230769,0.468587924054241,0.523789387500342,442.656927710843,73481.05,166,2.0258704568768,0.0161214011567721,1.32212325559476,0.953710332145263,0.0774768101576494,0.895145489104858,0.304910086820809,0.5,0.5,0.636963053587562,46.920278257542,45.60039751077421,46.920278257541945
P0049,Product P0049,P0095,Product P0095,161,831,3929,0.005167378117277,0.0266713740090509,0.126103283371313,0.193742478941035,1.53637933732905,0.0018040302827113,1.0838927933111,0.0337285855898453,35.4447480079221,2.6238893552919e-09,3.5605264758998303e-09,0.615384615384615,0.59671055652172,0.385407745236664,586.215776397516,94380.74,161,3.00719583974307,0.0207066960939318,1.3182209400703,0.950895406517706,0.0497182703823584,0.888191247991061,0.434095016946906,0.5,0.5,0.447245753593426,46.9125482423408,45.58935463191538,46.91254824234076
P0537,Product P0537,P0007,Product P0007,194,1610,2157,0.0062265301537375,0.0516737811727702,0.0692300285650095,0.120496894409938,1.74052931809478,0.0026491528070846,1.05829071610899,0.0471437985995911,69.2476085645477,8.68461711854586e-17,1.5532651272677899e-16,0.769230769230769,0.496027212997862,0.51418233742508,375.658505154639,72877.75,194,1.56788926471845,0.0159890399382283,1.38096150681146,0.996153158767719,0.0323376447953706,1.0,0.250311383063318,0.5,0.5,0.623792060879482,46.8909011659686,45.558430237097994,46.89090116596859
P0155,Product P0155,P0156,Product P0156,102,423,1346,0.0032737426581506,0.0135764033764483,0.0432005648810861,0.24113475177305,5.58174997101999,0.0026872343632346,1.26082916216605,0.114215825678428,406.451004906715,2.17099914802438e-90,2.13383790134648e-89,0.423076923076923,0.722659651851954,0.245595189172796,550.153921568627,56115.7,102,2.7606877782716,0.0123115240037136,1.36109398588863,0.981821771812657,0.118860297413149,0.964594474750958,0.381109086994992,0.5,0.5,0.255566711432802,46.84694429751,45.495634710728574,46.84694429751
P0076,"Grilled pork neck, 150 g",P0007,Product P0007,282,2088,2157,0.0090509355842988,0.0670154379433193,0.0692300285650095,0.135057471264368,1.95085101167543,0.0044114549011862,1.07610614637667,0.0695006310204576,150.498832100318,1.34873949246828e-34,4.07610744122686e-34,0.807692307692308,0.609261291029439,0.501902526454004,398.849645390071,112475.6,282,1.7264169680181,0.0246766243534712,1.34780855069589,0.97223835607835,0.0542194324771602,0.940918757333169,0.293709713601222,0.5,0.5,0.606956788918828,46.8465259574193,45.49503708202757,46.8465259574193
P0050,Product P0050,P0076,"Grilled pork neck, 150 g",166,1560,2088,0.0053278556985589,0.0500690053599512,0.0670154379433193,0.106410256410256,1.5878469152176,0.0019724593769753,1.04408602353545,0.0361703655308532,40.7625579904953,1.71895236236726e-10,2.46112470779879e-10,0.730769230769231,0.469327347458851,0.49734950624384,522.06265060241,86662.4,166,2.56866424584352,0.0190133281384608,1.32097268011051,0.952880367372617,0.0199943990052202,0.893095070760431,0.377373650360673,0.5,0.5,0.600714727566173,46.8164096781882,45.45201382598316,46.81640967818821
P0007,Product P0007,P0076,"Grilled pork neck, 150 g",282,2157,2088,0.0090509355842988,0.0692300285650095,0.0670154379433193,0.130737134909597,1.95085101167543,0.0044114549011862,1.07330544019001,0.0695006310204576,150.498832100318,1.34873949246828e-34,4.07610744122686e-34,0.807692307692308,0.609261291029439,0.501902526454004,398.849645390071,112475.6,282,1.7264169680181,0.0246766243534712,1.34780855069589,0.97223835607835,0.0526677905132171,0.940918757333169,0.293709713601222,0.5,0.5,0.606956788918828,46.8154931181404,45.45070445448634,46.81549311814044
P0599,Product P0599,P0095,Product P0095,468,2260,3929,0.0150207016079854,0.0725358667394165,0.126103283371313,0.207079646017699,1.64214317408334,0.0058736906499609,1.10212420735538,0.0682170373934304,144.991099490783,2.15728153201981e-33,6.32686599847746e-33,0.961538461538462,0.441329254676458,0.667119229293866,486.294914529915,227586.02,468,2.32416669228478,0.0499313159800134,1.37170821831711,0.852290236062944,0.0925465907116012,0.64458831806047,0.436077986393672,0.5,0.5,0.833464194554232,46.7988998488572,45.42699978408169,46.798899848857175
P0599,Product P0599,P0018,"Hot pepper, 1 pc.",423,2260,2461,0.0135764033764483,0.0725358667394165,0.0789870655069487,0.18716814159292,2.36960495230013,0.0078470081186987,1.13309157972471,0.112167821015475,392.00553656335,3.02881228555525e-87,2.8734210465572002e-86,0.846153846153846,0.558154928484378,0.543048595929355,393.286430260047,166360.16,423,1.68838849211862,0.036498646601604,1.28697289180256,0.928354704381042,0.102655215383156,0.832504704802098,0.322722526244205,0.5,0.5,0.663366881171966,46.7913177403088,45.4161682004412,46.79131774030884
P0599,Product P0599,P0594,Product P0594,239,2260,850,0.0076708283852745,0.0725358667394165,0.0272811888179221,0.105752212389381,3.87637844872462,0.0056919637086849,1.08775087247476,0.134713728112697,565.430647603772,5.53707749683185e-125,8.16344803924804e-124,0.692307692307692,0.676489091309959,0.412950907880196,459.243430962343,109759.18,239,2.139250835743,0.0240806544193143,1.34114911284515,0.967434587097167,0.0770335579784825,0.929051101781953,0.340898315073535,0.5,0.5,0.485006647051198,46.7897259671914,45.41389423884484,46.78972596719139
P0071,Product P0071,P0082,"Tripe soup, 300/100 g",240,1212,2454,0.0077029239015309,0.0388997657027313,0.078762396893154,0.198019801980198,2.51414138968909,0.0046390851162017,1.14870367794804,0.0890695413809086,247.18042041865,1.06941716046065e-55,5.92250823382017e-55,0.846153846153846,0.413335175319674,0.598692978799215,450.083875,108020.13,240,2.07663884878531,0.023699114924687,1.27006061859403,0.916155078036986,0.0843835646788111,0.802365669417196,0.332403603619891,0.5,0.5,0.739653749178595,46.7795942461039,45.399420351577014,46.77959424610391
P0082,"Tripe soup, 300/100 g",P0072,"French fries, 180 g",804,2454,5580,0.0258047950701287,0.078762396893154,0.179092980710595,0.327628361858191,1.82937578322861,0.0116990026426229,1.22091262141588,0.113270621065685,399.75158816945,6.23750384799533e-89,6.02222716651585e-88,1.0,0.366386687616136,0.73185724733944,358.854664179105,288519.15,804,1.45302323012847,0.0632997617557303,1.32705715558085,0.824546970919693,0.180608201030237,0.57604890330597,0.370836822119887,0.5,0.5,0.922218178028249,46.7720603094044,45.38865758486339,46.77206030940437
P0594,Product P0594,P0009,"Borsec sparkling mineral water, 750 ml",170,850,3139,0.0054562377635844,0.0272811888179221,0.100747825528774,0.2,1.98515450780503,0.0027077173123388,1.12406521808903,0.0552229279751369,95.0155077671029,1.88899639720007e-22,3.97089608737047e-22,0.538461538461538,0.585706334493903,0.339572042280701,550.551176470588,93593.7,170,2.76340329405017,0.0205340231725946,1.3404847262825,0.966955333497579,0.0635528101734673,0.927867111322823,0.404741258951646,0.5,0.5,0.384406307075157,46.7672866797103,45.38183811387185,46.767286679710296
P0101,Product P0101,P0095,Product P0095,126,500,3929,0.0040440350483037,0.0160477581281895,0.126103283371313,0.252,1.99836192415373,0.0020203600575903,1.16831111848755,0.0484329952543865,73.0866894482562,1.24078490971678e-17,2.27895006144951e-17,0.538461538461538,0.668370923925773,0.322746896831855,603.127380952381,75994.05,126,3.12279851395305,0.0166727416875208,1.32147136257369,0.953240090730925,0.076302987270042,0.893983763144858,0.436345790808812,0.5,0.5,0.361339510682602,46.7460459313003,45.3514941875718,46.74604593130026
P0071,Product P0071,P0076,"Grilled pork neck, 150 g",421,1212,2088,0.0135122123439356,0.0388997657027313,0.0670154379433193,0.347359735973597,5.18327935523437,0.0109053275094745,1.42955409508558,0.225556953288447,1585.14163693052,0.0,0.0,0.961538461538462,0.363146018417064,0.705381850915015,431.961781472684,181855.91,421,1.95276163374964,0.0398983421962512,1.31650422088478,0.817990063930896,0.220374307153507,0.559850140640821,0.363661520551278,0.5,0.5,0.885921161720656,46.7369309841187,45.338472834455246,46.73693098411867
P0613,Product P0613,P0599,Product P0599,502,1844,2260,0.0161119491607023,0.0591841319767628,0.0725358667394165,0.272234273318872,3.75309878486553,0.0118189768505477,1.2743993008439,0.193107863835573,1161.86469092008,1.18379718305719e-254,3.79859625504529e-253,1.0,0.436248147696031,0.696258513268865,404.613227091633,203115.84,502,1.76581508991521,0.044562672116617,1.35340534814441,0.840918023421935,0.178385144477196,0.616493398632138,0.354750973268406,0.5,0.5,0.873413325010174,46.7267235776565,45.32389082522363,46.72672357765654
P0082,"Tripe soup, 300/100 g",P0537,Product P0537,834,2454,1610,0.0267676605578201,0.078762396893154,0.0516737811727702,0.339853300733496,6.57690018071649,0.0226977096961204,1.4365386055568,0.380647294101561,4514.41133862562,0.0,0.0,1.0,0.469407742620592,0.68054629834505,288.366330935252,240497.52,834,0.971186051571112,0.0527640391247651,1.31536881415227,0.817284596063053,0.31677736848367,0.558107290455726,0.283920272165418,0.5,0.5,0.851872324748059,46.6948218695769,45.27831695653838,46.69482186957687
P0159,Product P0159,P0058,Product P0058,186,1626,2522,0.0059697660236864,0.0521873094328722,0.0809448919985878,0.114391143911439,1.41319780763232,0.0017454698979457,1.03776639278493,0.028774192834673,25.7965681771014,3.79362398378314e-07,4.84642127202272e-07,0.769230769230769,0.450559005987759,0.530299536975375,442.291666666667,82266.25,186,2.02337364154774,0.018048833242221,1.34197525014697,0.968030519191377,0.0206028637258893,0.930523345108745,0.310078713656176,0.5,0.5,0.645888283558516,46.6829812854014,45.26140183628766,46.68298128540136
P0018,"Hot pepper, 1 pc.",P0599,Product P0599,423,2461,2260,0.0135764033764483,0.0789870655069487,0.0725358667394165,0.171881349045104,2.36960495230013,0.0078470081186987,1.11996527573812,0.112167821015475,392.00553656335,3.02881228555525e-87,2.8734210465572002e-86,0.846153846153846,0.558154928484378,0.543048595929355,393.286430260047,166360.16,423,1.68838849211862,0.036498646601604,1.28697289180256,0.928354704381042,0.097164988034285,0.832504704802098,0.322722526244205,0.5,0.5,0.663366881171966,46.6815131933314,45.25930456190203,46.68151319333141
P0631,Product P0631,P0072,"French fries, 180 g",188,509,5580,0.0060339570561992,0.0163366177744969,0.179092980710595,0.369351669941061,2.06234587461535,0.0031081834842349,1.30168745426264,0.0639463934031366,127.405373280325,1.51452543631253e-29,4.02030961317997e-29,0.730769230769231,0.555873287694207,0.469684283771094,409.842978723404,77050.48,188,1.80156410900594,0.016904517523931,1.31984317648935,0.952065602736162,0.129518042406025,0.891082204176165,0.280573078870175,0.5,0.5,0.56278649355038,46.6513314445511,45.216187777930145,46.651331444551104
P0011,Product P0011,P0070,"Caru' cu Flori potatoes, 180 g",559,1889,4003,0.0179413935873159,0.0606284302082999,0.128478351574285,0.295923769190048,2.30329674660363,0.0101519528156169,1.23782285253848,0.127127250774903,503.538804625802,1.6143704843903102e-111,1.97896426794363e-110,0.961538461538462,0.421643303539269,0.67635704339102,442.540161001789,247379.95,559,2.02507227455284,0.0542740123078294,1.33490304165444,0.829421894029786,0.157673468604748,0.58809234430737,0.412977674477714,0.5,0.5,0.846128975226659,46.6361595000632,45.1945135715189,46.63615950006323
P0089,Product P0089,P0095,Product P0095,208,1128,3929,0.0066758673813268,0.0362037423371955,0.126103283371313,0.184397163120567,1.46227091151629,0.0021104566022774,1.07147336560561,0.0340340650447133,36.0897009481056,1.88440162349608e-09,2.57629344766193e-09,0.807692307692308,0.509626406964894,0.53502794066525,410.770817307692,85440.33,208,1.80790653625647,0.0187452116552089,1.33527044274104,0.963194022994054,0.0497652439574538,0.918574837349648,0.286542342033841,0.5,0.5,0.652370790679049,46.6213563736093,45.173366248013345,46.62135637360934
P0572,"Medium Capricciosa pizza, 550 g",P0072,"French fries, 180 g",360,1605,5580,0.0115543858522964,0.0515133035914883,0.179092980710595,0.224299065420561,1.25241684252839,0.002328714765847,1.05827772366225,0.0274760758691494,23.5215018551762,1.23525540591521e-06,1.54903867569367e-06,0.769230769230769,0.584967109308765,0.485329168481134,446.719222222222,160818.92,360,2.0536390880212,0.0352829242766515,1.29842192481482,0.936613435955923,0.0725760041094585,0.852907805368456,0.362520436488282,0.5,0.5,0.584235186002322,46.6024367793471,45.146338256210214,46.602436779347144
P0613,Product P0613,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",536,1844,5898,0.0172031967134191,0.0591841319767628,0.189299354880123,0.290672451193059,1.53551738925434,0.0059996787110778,1.14291436513842,0.0649035138201441,131.247806470924,2.1854797833528e-30,5.931239909547039e-30,1.0,0.385666587733238,0.721674325449287,397.431585820896,213023.33,536,1.71672353663174,0.0467363294166516,1.37111840710188,0.851923765750123,0.126137646980134,0.643682957403174,0.35510098175989,0.5,0.5,0.908257681423,46.581008537094,45.1157264815628,46.581008537093965
P0697,Product P0697,P0009,"Borsec sparkling mineral water, 750 ml",162,811,3139,0.0051994736335334,0.0260294636839234,0.100747825528774,0.199753390875462,1.98270672172883,0.0025770617676979,1.12371881894632,0.0537725608111661,90.0901008444091,2.2755741837382e-21,4.63181237772085e-21,0.769230769230769,0.560790915205307,0.492846775142579,431.903703703704,69968.4,162,1.95236463147913,0.0153507420579523,1.33914222704266,0.965986924999723,0.0622754750658174,0.925474669361013,0.294022432511464,0.5,0.5,0.594541611153063,46.5808676502965,45.115525214709315,46.58086765029652
P0570,Product P0570,P0070,"Caru' cu Flori potatoes, 180 g",506,1256,4003,0.0162403312257278,0.040311968418012,0.128478351574285,0.402866242038217,3.13567412020602,0.0110611159746669,1.45950825389693,0.168059410716553,879.997234030515,2.18895014043026e-193,5.55382465862654e-192,1.0,0.384280970981827,0.722396696164025,357.380632411067,180834.6,506,1.44294718951962,0.0396742715247594,1.34847018189441,0.837851632222951,0.21232195106522,0.608917914740768,0.30266593586987,0.5,0.5,0.909248031149691,46.5705963450141,45.10085192144867,46.57059634501407
P0142,Product P0142,P0599,Product P0599,182,813,2260,0.0058413839586609,0.0260936547164361,0.0725358667394165,0.223862238622386,3.08622821626446,0.0039486580974052,1.19497359800452,0.0954989317277658,284.153272011379,9.3443596230297e-64,5.85902089007207e-63,0.730769230769231,0.654297499934887,0.44173991122999,385.131868131868,70094.0,182,1.6326463426395,0.0153782981147219,1.36075937643816,0.981580402115248,0.0952268841979575,0.96399817371305,0.256246963308088,0.5,0.5,0.524475552721778,46.5541959515997,45.07742278799955,46.55419595159968
P0156,Product P0156,P0072,"French fries, 180 g",316,1346,5580,0.0101421831370158,0.0432005648810861,0.179092980710595,0.234769687964339,1.31088157130912,0.0024052652040806,1.07275810481897,0.0308547146082864,29.6618819262516,5.14363757844813e-08,6.72866738379726e-08,0.653846153846154,0.620650933590352,0.403446627706337,430.66079113924,136088.81,316,1.94386845266919,0.0298572529782541,1.34325926664666,0.968956741309638,0.074401845761773,0.932811566109068,0.334142257448769,0.5,0.5,0.471976548958153,46.5468788759737,45.066969822819615,46.54687887597373
P0049,Product P0049,P0070,"Caru' cu Flori potatoes, 180 g",201,831,4003,0.0064511987675321,0.0266713740090509,0.128478351574285,0.24187725631769,1.88263044593811,0.003024504600628,1.1495785553044,0.0560980466102987,98.0507933990866,4.07787205714781e-23,8.82729844116719e-23,0.692307692307692,0.69046592553715,0.409536614639369,470.67039800995,94604.75,201,2.21736216719752,0.0207558428477293,1.33304980787693,0.961592173541017,0.0807133670379295,0.914617486855064,0.340720647163474,0.5,0.5,0.480325748021226,46.5242875013416,45.03469643048801,46.524287501341604
P0063,Product P0063,P0535,"Grilled minced-meat rolls with mustard, 40/20/30 g",224,1031,5898,0.0071893956414288,0.0330904772603267,0.189299354880123,0.217264791464597,1.1477312830896,0.0009253896433736,1.03572783781734,0.0132061241044686,5.4338341988179,0.0197502698938619,0.0216340807773125,0.653846153846154,0.535656432262034,0.425776326077724,452.111517857143,101272.98,224,2.09049920933643,0.0222188215454428,1.3477701915754,0.972210685821897,0.0531668592455028,0.940850398285537,0.329848014671372,0.5,0.5,0.502589931018115,46.5032047542294,45.00457822032769,46.50320475422938
P0050,Product P0050,P0599,Product P0599,187,1560,2260,0.0060018615399428,0.0500690053599512,0.0725358667394165,0.119871794871795,1.65258651009757,0.0023700628393783,1.05378299190569,0.0418990702118698,54.6971131604802,1.40612688738514e-13,2.22331077411186e-13,0.653846153846154,0.508091109003218,0.433558788287213,486.452139037433,90966.55,187,2.32524143202704,0.0199576386619076,1.34619013825879,0.97107091827979,0.0290452376988954,0.938034615792421,0.351230298988259,0.5,0.5,0.513259465600436,46.4987977055959,44.998282436565525,46.49879770559586
P0058,Product P0058,P0063,Product P0063,258,2522,1031,0.0082806431941457,0.0809448919985878,0.0330904772603267,0.102299762093577,3.09151667075612,0.0056021380861269,1.07709620863492,0.114826961983529,410.812248447518,2.4396148431782702e-91,2.44185302193348e-90,0.923076923076923,0.315017441997696,0.701950326738359,528.557286821705,136367.78,258,2.61305963792686,0.0299184577008418,1.37869460008277,0.856631119120116,0.0647464253167466,0.655312419305225,0.41354579970691,0.5,0.5,0.881216639567209,46.4842592822497,44.97751326035675,46.484259282249724
P0537,Product P0537,P0612,"Sour cream, 50 g",742,1610,2147,0.0238148730622332,0.0516737811727702,0.0689090734024457,0.460869565217391,6.68808246086552,0.0202540806824169,1.72702349288256,0.36121375805447,4065.22138374707,0.0,0.0,0.961538461538462,0.519530235256972,0.632786659474303,293.091334231806,217473.77,742,1.00348476190109,0.0477127352867929,1.31726408551613,0.818462194371889,0.34652870629361,0.561016533419262,0.273423961004611,0.5,0.5,0.786395216751406,46.4833361818637,44.9761945455196,46.48333618186372
P0072,"French fries, 180 g",P0537,Product P0537,716,5580,1610,0.0229803896395674,0.179092980710595,0.0516737811727702,0.12831541218638,2.48318217235468,0.0137259781447489,1.08792358163157,0.161712293407602,814.782526950288,3.29693292690389e-179,7.653093240961999e-178,1.0,0.350760409238664,0.740323741472135,365.545251396648,261730.4,716,1.49875808467015,0.0574224344007391,1.35653882244514,0.842864960471526,0.123927134573206,0.621303284031489,0.359589541604063,0.5,0.5,0.933825500943312,46.4346542136083,44.906648876583255,46.434654213608276
